source_file,table_index,row,column,text
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,9,3,B（25%-75%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,9,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,9,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,10,3,C（0-25%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,10,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,10,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,11,2,白糖罂
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,11,3,A（75%-100%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,11,4,200
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,11,5,100
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,11,6,100
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,12,3,B（25%-75%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,12,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,12,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,13,3,C（0-25%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,13,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,13,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,14,1,龙元果园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,14,2,妃子笑
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,14,3,A（75%-100%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,14,4,299
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,14,5,100
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,14,6,100
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,15,3,B（25%-75%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,15,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,15,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,16,3,C（0-25%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,16,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,16,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,17,1,世武果园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,17,2,妃子笑
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,17,3,A（75%-100%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,17,4,200
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,17,5,100
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,17,6,100
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,18,3,B（25%-75%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,18,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,18,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,19,3,C（0-25%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,19,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,19,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,20,1,鲁宏果园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,20,2,妃子笑
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,20,3,A（75%-100%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,20,4,190
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,20,5,95
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,20,6,95
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,21,3,B（25%-75%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,21,4,10
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,21,5,5
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,22,3,C（0-25%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,22,4,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,4,22,5,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,1,示范园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,2,植株类别
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,3,株数
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,4,单株产量（公斤）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,5,单果重（g）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,6,病虫果率（%）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,7,平均株产（公斤）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,8,平均亩产（公斤/亩）
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,1,9,测产组长及小组成员
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,2,4,①
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,2,5,②
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,2,6,③
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,1,办内果园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,2,A
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,3,135
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,4,35.06
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,5,32.8
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,6,30.77
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,7,24.5
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,8,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,9,32.88 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,10,990.00 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,3,11,"组长：王祥和
组员：胡福初、吴凤芝、周永岛"
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,2,B
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,3,65
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,4,27.3
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,5,22.87
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,6,31.2
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,7,25.9
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,8,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,4,9,27.12 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,2,C
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,3,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,4, 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,5, 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,6,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,7, 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,8,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,5,9, 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,1,红明农场
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,2,A
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,3,193
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,4,136.08
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,5,137.81
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,6,120.88
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,7,20.5
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,8,1
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,9,131.59 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,10,1804.40
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,6,11,"组长：王祥和
组员：胡福初、吴凤芝、陈会华"
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,2,B
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,3,7
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,4,118.25
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,5,127.38
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,6,132.91
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,7,20.4
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,8,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,7,9,126.18 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,2,C
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,3,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,4,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,5,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,6,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,7, 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,8,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,8,9,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,1,永发果园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,2,A
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,3,91
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,4,68.92
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,5,60.23
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,6,64.78
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,7,23.6
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,8,3
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,9,64.64 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,10,1587.30 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,9,11,"组长：王祥和
组员：胡福初、范鸿雁、洪世聪"
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,2,B
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,3,104
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,4,52.64
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,5,48.26
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,6,45.29
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,7,26.8 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,8,1
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,10,9,48.73 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,2,C
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,3,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,4,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,5,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,6,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,7,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,8,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,11,9,
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,1,龙元果园
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,2,A
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,3,132
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,4,81.26
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,5,73.89
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,6,76.12
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,7,22.3 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,8,0
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,9,77.09 
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,10,1798.20
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,12,11,"组长：王祥和
组员：王德长、胡福初、吴凤芝"
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,13,2,B
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,13,3,68
示范园/2022年荔枝龙眼产业技术体系示范园-海口站（20220825）.doc,5,13,4,59.51
