context,model_id,season_id,role,partition_training_years,boundary_training_years,metric_training_years,chain_trace,feature_status
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,hongming_2024,training,2024;2025;2026,2025;2026,2024;2025;2026,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 46.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 79.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,luhong_2024,training,2024;2025;2026,2025;2026,2024;2025;2026,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 39.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 37.5, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 81.5, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,luhong_2025,training,2024;2025;2026,2024;2026,2024;2025;2026,"[{""model_id"": ""P1-H1"", ""spec"": {""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 432.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 37.5, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 837.6999999999998, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,luhong_2026,training,2024;2025;2026,2024;2025,2024;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 133.0, ""training_season_ids"": [""bannei_2024"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025""], ""training_years"": [2024, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 30.0, ""training_season_ids"": [""bannei_2024"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025""], ""training_years"": [2024, 2025]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 8}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1322.2500000000055, ""training_season_ids"": [""bannei_2024"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025""], ""training_years"": [2024, 2025]}]",complete
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,bannei_2023,evaluation,2024;2025;2026,2024;2025;2026,2024;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 118.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 8}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1119.9000000000005, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,hongming_2023,evaluation,2024;2025;2026,2024;2025;2026,2024;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 127.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 8}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1233.5000000000018, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2023,Y-W3P,luhong_2023,evaluation,2024;2025;2026,2024;2025;2026,2024;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 133.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 30.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 8}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1400.7000000000007, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2024, 2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,bannei_2023,training,2023;2025;2026,2025;2026,2023;2025;2026,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 50.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 67.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,bannei_2026,training,2023;2025;2026,2023;2025,2023;2025;2026,"[{""model_id"": ""P1-B1"", ""spec"": {""kind"": ""calendar"", ""model_id"": ""P1-B1""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 19.0, ""training_season_ids"": [""bannei_2023"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2023, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 49.0, ""training_season_ids"": [""bannei_2023"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2023, 2025]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 8}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1292.8000000000102, ""training_season_ids"": [""bannei_2023"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2023, 2025]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,hongming_2023,training,2023;2025;2026,2025;2026,2023;2025;2026,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 46.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 79.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,luhong_2023,training,2023;2025;2026,2025;2026,2023;2025;2026,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 39.0, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 37.5, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 81.5, ""training_season_ids"": [""bannei_2026"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,luhong_2025,training,2023;2025;2026,2023;2026,2023;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 128.5, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 262.7499999999977, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 81.5, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,luhong_2026,training,2023;2025;2026,2023;2025,2023;2025;2026,"[{""model_id"": ""P1-B1"", ""spec"": {""kind"": ""calendar"", ""model_id"": ""P1-B1""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 8.5, ""training_season_ids"": [""bannei_2023"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2023, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 36.5, ""training_season_ids"": [""bannei_2023"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2023, 2025]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 8}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1268.8000000000056, ""training_season_ids"": [""bannei_2023"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2023, 2025]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,bannei_2024,evaluation,2023;2025;2026,2023;2025;2026,2023;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 112.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 240.150000000001, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 70.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,hongming_2024,evaluation,2023;2025;2026,2023;2025;2026,2023;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 272.90000000000146, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 69.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2024,Y-W3P,luhong_2024,evaluation,2023;2025;2026,2023;2025;2026,2023;2025;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 129.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 260.90000000000055, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 79.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2025"", ""luhong_2026""], ""training_years"": [2023, 2025, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2025,Y-W3P,bannei_2023,training,2023;2024;2026,2024;2026,2023;2024;2026,"[{""model_id"": ""P1-H1"", ""spec"": {""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 955.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 678.899999999996, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2025,Y-W3P,bannei_2024,training,2023;2024;2026,2023;2026,2023;2024;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 112.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 240.150000000001, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 70.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2025,Y-W3P,bannei_2026,training,2023;2024;2026,2023;2024,2023;2024;2026,"[{""model_id"": ""P1-H2"", ""spec"": {""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 18}, ""status"": ""threshold_not_reached"", ""task"": ""P1"", ""threshold"": 522.4999999999998, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""status"": ""missing_predicted_start_or_training_history"", ""task"": ""P2"", ""training_years"": [2023, 2024]}, {""status"": ""missing_predicted_start_or_training_history"", ""task"": ""P3"", ""training_years"": [2023, 2024]}]",invalid_or_unpredicted_boundary
MAIN_LOYO_outer_2022_inner_2025,Y-W3P,hongming_2023,training,2023;2024;2026,2024;2026,2023;2024;2026,"[{""model_id"": ""P1-H1"", ""spec"": {""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 1018.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 785.4999999999945, ""training_season_ids"": [""bannei_2024"", ""bannei_2026"", ""hongming_2024"", ""luhong_2024"", ""luhong_2026""], ""training_years"": [2024, 2026]}]",complete
MAIN_LOYO_outer_2022_inner_2025,Y-W3P,hongming_2024,training,2023;2024;2026,2023;2026,2023;2024;2026,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 272.90000000000146, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 69.0, ""training_season_ids"": [""bannei_2023"", ""bannei_2026"", ""hongming_2023"", ""luhong_2023"", ""luhong_2026""], ""training_years"": [2023, 2026]}]",complete
